artist	song	video_id	confidence	source	score	duration	channel	title	alternates
DAMEDAME*	FREEDOM (feat. Jorja Smith)	TNnPk0JXYDc	low	search	42	161	EXPLICIT HOUSE MUSIC	DAMEDAME* - FREEDOM (feat. Jorja Smith)	"MHgR5ttiWmU 41 Pulse Pop: DAMEDAME* - FREEDOM (feat. Jorja Smith) | XWmfwNTWkIk 31 Run The Flex Studio: ""Freedom"" - Intermediate Choreography | Ashley Cole-Daley | PA5uuBCtZ5k -30 Jorja Smith: Jorja Smith X Preditah - On My Mind"
Damiano David	Born With a Broken Heart	Z4-g8UXa944	high	search	95	254	Damiano David	Damiano David - Born With a Broken Heart (Official Video)	BD8jIlBA1nA 85 Damiano David: Damiano David - Born With a Broken Heart (Official Visual Video) | 4OvBp7lJtbY 54 Damiano David: Damiano David - Born With a Broken Heart (Live from NYC) | A-8gBgDrqrc 46 Vibe Music: Damiano David - Born With a Broken Heart (Lyrics)
Dan + Shay	Heaven + Back	rIAWbD3hK6E	high	search	87	189	Dan + Shay	Dan + Shay - Heaven + Back (Audio)	"PMT0pLsLLVc 62 Daily Dash Of Dan + Shay: Dan + Shay Performing ""Heaven + Back"" At Van Andel Arena on March 14, 2024 | Ia5NTnuPHCI 41 Shooting Star: Dan + Shay - Heaven + Back (Lyrics) | RrcVjSCN4FE 39 The Fine Line Dance: Heaven + Back by Dan + Shay (Danced With An Angel)"
Dan + Shay	Long Live Christmas	amaD7Aa87JY	high	search	95	200	Dan + Shay	Dan + Shay - Long Live Christmas (Official Music Video)	2WUWFnUkXvE 86 Dan + Shay: Dan + Shay - Long Live Christmas (Visualizer) | h4MED8Xd6Mc 40 Christmas 365: Dan + Shay - Long Live Christmas (Lyrics) | qf7l1khgVcw 39 Cadince MasterDrop 9837: Dan + Shay: Long Live Christmas (Audio)
Dan Hartman	Instant Replay	jW-OfaiBs9k	high	search	100	240	DanHartmanVEVO	Dan Hartman - Instant Replay (Official Video)	"P7cjkZA0SI0 87 Dan Hartman - Topic: Instant Replay (7"" Version) | 9C7rHWKc8x0 73 Dan Hartman - Topic: Instant Replay (12"" Single) | hyldpc_MmFw 43 TopPop: Dan Hartman - Instant Replay • TopPop"
Daniel Bedingfield	Gotta Get Thru This	aeCnEY_AemU	high	search	77	162	Daniel Bedingfield	Gotta Get Thru This (D'N'D Radio Edit)	9HEdLmbZoJQ 42 Retro Music Television: Daniel Bedingfield - Gotta Get Thru This (2000) (Music Video) | PgV4NPneN2A 41 TheKoolkanadian: Daniel Bedingfield ~ Gotta Get Thru This | 1vhVcuBQAWo 40 Brian's VCR Tape Recordings: Daniel Bedingfield - Gotta Get Thru This (Promo Only) 4K 60fps AI Upscale
Danny L Harle	Two Hearts (Feat. Dua Lipa)	6s72AHV2cfU	high	search	87	233	Danny L Harle	Danny L Harle - Two Hearts (ft. Dua Lipa)	nVAPMfv-1pY 41 Trillex Music Group: Danny L Harle & Dua Lipa - Two Hearts (Lyrics) | bdKzflhi2Ww 40 Impulse Records: Danny L Harle, Dua Lipa - Two Hearts | wADrEenh1ZQ 39 Lyrics Fantasia : Danny L Harle - Two Hearts (Lyrics) ft. Dua Lipa
Darius Rucker	Alright	etr7UtnUflM	high	search	87	230	Darius Rucker	Darius Rucker - Alright	yjyOIWHYvGo 43 CMT: Darius Rucker Performs “Alright” | CMT Storytellers | l4S3_AMPQv4 40 cooldustint: Alright Darius Rucker w/ lyrics | 0gLtBMPtL7E 39 sxfx: Darius Rucker – Alright
Darius Rucker	Wagon Wheel	hvKyBcCDOB4	high	search	95	347	Darius Rucker	Darius Rucker - Wagon Wheel (Official Music Video)	"-2xH-HOxiss 53 Darius Rucker: Darius Rucker: ""Wagon Wheel"" At New Year's Eve Live: Nashville's Big Bash | ceAJ4_3my20 45 CMT: Darius Rucker ""Wagon Wheel"" Story + Performance | CMT Storytellers | wjzYh36uMds 41 Young Pilgrim Music: Darius Rucker - Wagon Wheel (Lyrics)"
Darius Rucker	Winter Wonderland	LReXz4y8N1A	high	search	79	169	Darius Rucker	Winter Wonderland	J9DbBSWCim0 78 Darius Rucker: Winter Wonderland | Ro9lfGFYfa0 40 Music Channel Vault: Darius Rucker - Winter Wonderland (Keep It Country TV) | gk9n7KjHOp0 39 cmajonek: Darius Rucker winter wonderland
Darkness	I Believe in a Thing Called Love	zUVKhOshF9E	low	search	62	216	The Darkness	The Darkness - original I Believe In A Thing Called Love video	tKjZuykKY1I 57 RHINO: The Darkness - I Believe In A Thing Called Love (Official Music Video) [HD] | tlq-Le7V18Q 52 The Darkness: I Believe In A Thing Called Love | RZtcz4WVBGg 41 rocker2321: I BELIEVE IN A THING CALLED LOVE - THE DARKNESS LYRICS
Dasha	What Happens Now?	1BrH7tcr7rg	low	search	47	154	7clouds Country	Dasha - What Happens Now? (Lyrics)	dqM3HoynblA 41 Whiskey & Willows: dasha - what happens now? (lyrics) | kWCPRMYsz0w 38 JUMPIN SOUNDS: Dasha-What Happens Now? @ Scala, London, 19th August 2024 | _wlPsmIEnIw 28 Dasha: Dasha - Didn't I (Official Music Video)
Dave Matthews Band	What Would You Say	7gXuYFih6Y8	high	search	95	247	Dave Matthews Band	Dave Matthews Band - What Would You Say (Official Video)	pGRAG1xaSdg 86 Dave Matthews Band: Dave Matthews Band - What Would You Say (from The Central Park Concert) | IC_sooXlEhY 53 Dave Matthews Band: What Would You Say - Dave Matthews Band - LIVE - 8/30/25 Gorge Amphitheatre, George,  | xXlbN0Kus_E 53 Dave Matthews Band: Dave Matthews Band - What Would You Say - LIVE 5.11.19 Bridgestone Arena, Nashville, 
David Archuleta	Christmas Every Day	G0QuvuTEGiU	high	search	95	221	David Archuleta	David Archuleta - Christmas Every Day (Official Video)	8DGGVA6Ouvc 80 David Archuleta: Christmas Every Day (Remastered) | MQ8yLMo6IB4 53 David Archuleta: David Archuleta - Christmas Every Day - Exclusive Live Performance from GMA | zP4lniouiSc 40 Midnight Soul: David Archuleta - Christmas Every Day
David Archuleta	Sleigh Ride	nFywKEwaZzE	high	search	87	159	David Archuleta	David Archuleta - Sleigh Ride (Official Lyric Video)	D-oU6iXbPeU 41 8throwcenter: David Archuleta - Sleigh Ride - Stroudsburg | DmgNXIPoVrg 40 aura3000: David Archuleta Anaheim MKOC - Sleigh Ride | xn-XxLcrrCA 39 Archie Fan for Life : David Archuleta-Sleigh Ride- Anaheim-12/17/11
David Bowie	Fame	_Up1s8z7jH8	high	search	94	226	David Bowie	David Bowie - Fame 90 (Official Video)	Ypgq0qdgVZA 81 David Bowie: Fame (2016 Remaster) | enenlBsUrTI 40 Punisher 316: David Bowie   Fame | J-_30HA7rec 39 Allu: David Bowie - Fame
David Bowie	Young Americans	iO6OvHxD_m8	high	search	81	314	David Bowie	Young Americans (2016 Remaster)	GwHlRb4GdAQ 77 David Bowie: Young Americans (Single Version) [2002 Remaster] | ydLcs4VrjZQ 41 Kate Stardust: David Bowie- Young Americans | V3X23ZPLLd4 39 menchitty11: David Bowie - Young Americans (single version) (1975)
David Guetta	Beautiful People (feat. Sia)	S2fSojJqyNY	high	search	95	205	David Guetta	David Guetta & Sia - Beautiful People (Official Video)	r12ac0AxnCk 83 David Guetta: David Guetta & Sia - Beautiful People [Visualizer] | DLiPo2PKxkw 54 David Guetta: David Guetta & Sia - Beautiful People (Live in Marseille) | p2-zNn3vwc4 53 David Guetta: David Guetta & Sia - Beautiful People (Edit) (Live Performance at Ultra Music Festival 2025
David Guetta	Crank It Up (feat. Akon)	KSAk-SsxcfM	high	search	79	193	David Guetta	Crank It Up (feat. Akon)	oLqU1B2B8Es 77 David Guetta: Crank It Up (feat. Akon) | kSoEs4C1glc 60 DavidGuettaHits: DavidGuetta feat. Akon - Crank it up | 65t3ZBfZo8w 44 Loku: David Guetta - Crank It Up (Lyrics) ft. Akon
David Guetta	Crazy What Love Can Do (feat. Becky Hill, Ella Henderson)	8bzesUu_a4I	high	search	95	178	David Guetta	David Guetta & Becky Hill & Ella Henderson - Crazy What Love Can Do (Official Music Video)	EHby74kKc4s 85 David Guetta: David Guetta & Becky Hill & Ella Henderson - Crazy What Love Can Do (Lyric Video) | o-iBRKYsjlc 51 Becky Hill Official: David Guetta, Becky Hill & Ella Henderson - Crazy What Love Can Do (Official Audio) | pXpaRS2SPQA 46 Cakes & Eclairs: David Guetta - Crazy What Love Can Do (Lyrics) ft. Becky Hill, Ella Henderson
David Guetta	Forever Young (feat. Alphaville & Ava Max)	_AfmgOpoCHI	high	search	95	158	David Guetta	David Guetta, Alphaville & Ava Max - Forever Young (Official Music Video)	JMtack-i2vw 84 David Guetta: David Guetta, Alphaville & Ava Max - Forever Young (Lyric video) | u15U3Z55k2Y 56 David Guetta: David Guetta, Alphaville & Ava Max - Forever Young (Live Performance) | wIN1VB-posg 45 The Vibe Guide: David Guetta, Alphaville, Ava Max - Forever Young (Lyrics)
David Guetta	Gettin' Over You (Feat Fergie & LMFAO)	hWjrMTWXH28	high	search	95	188	David Guetta	David Guetta & Chris Willis Feat. Fergie & LMFAO - Gettin' Over You (Official Video)	RvhvTAy8ZH4 42 musiCShow: David Guetta & Chris Willis Feat. Fergie & LMFAO - Gettin' Over You (Ai HD) | Zw-IDtX-I-I 41 Salva70HD: David Guetta & Chris Willis - Gettin Over You (Feat. Fergie & Lmfao) | YO1GMuaUqVs 39 - DayLords -: David Guetta & Chris Willis ft.Fergie & LMFAO - Gettin' over you (Lyrics)
David Guetta	Gone Gone Gone (Feat. Teddy Swims, Tones & I)	2Qe3pztJg0A	high	search	85	199	David Guetta	David Guetta, Teddy Swims, Tones and I - Gone Gone Gone [Official Lyric Video]	KEQmgEs2xVc 75 David Guetta: Gone Gone Gone (Extended) | 8iT9DRe3cHE 71 David Guetta and 2 more: David Guetta, Teddy Swims, Tones and I - Gone Gone Gone [Official Music Video] | _kwiNpRZlDI 64 David Guetta and 2 more: David Guetta, Teddy Swims, Tones and I - Gone Gone Gone [Official Studio Video]
David Guetta	I Don't Wanna Wait (Feat. OneRepublic)	dSDbwfXX5_I	high	search	95	155	David Guetta	David Guetta & OneRepublic - I Don't Wanna Wait (Official Video)	1z5pt8RClWY 75 David Guetta: I Don't Wanna Wait (Extended) | 4PUAFCtkk7g 54 David Guetta: David Guetta & OneRepublic - I Don't Wanna Wait (Live performance at Ultra Music Festival 2 | SxooGdQ3oew 46 OneRepublic: David Guetta & OneRepublic - I Don't Wanna Wait (Official Lyric Video)
David Guetta	I'm Good (Blue) (feat. Bebe Rexha)	90RLzVUuXe4	high	search	95	178	David Guetta	David Guetta & Bebe Rexha - I'm Good (Blue) [Official Music Video]	uFLt7knYUek 75 David Guetta: I'm Good (Blue) | kXhBKjDKF84 56 David Guetta: David Guetta & Bebe Rexha - I'm Good (Blue) [Live Performance] | NN1f066QTMU 44 Bebe Rexha: David Guetta & Bebe Rexha - I'm Good (Blue) [Official Lyric Video]
David Guetta	I'm Good (Blue) (feat. Bebe Rexha) (Clean Version)	90RLzVUuXe4	high	search	95	178	David Guetta	David Guetta & Bebe Rexha - I'm Good (Blue) [Official Music Video]	uFLt7knYUek 75 David Guetta: I'm Good (Blue) | kXhBKjDKF84 56 David Guetta: David Guetta & Bebe Rexha - I'm Good (Blue) [Live Performance] | NN1f066QTMU 44 Bebe Rexha: David Guetta & Bebe Rexha - I'm Good (Blue) [Official Lyric Video]
David Guetta	Let's Love (feat. Sia)	efCUMvwo6Tk	high	search	95	204	David Guetta	David Guetta & Sia - Let's Love (Official Video)	UBsPNEVt0SM 86 David Guetta: David Guetta & Sia - Let’s Love (Lyric video) | R4YY7jeJbJA 62 David Guetta & Sia: David Guetta - Let's Love (feat. Sia) [Offcial Audio] | GsQ-v1ttaCA 53 David Guetta: David Guetta ft Raye - Let’s Love (Live from the MTV EMA 2020)
David Guetta	Mad Love (Feat. Becky G)	mlf4bidp2yc	low	search	47	200	Sean Paul	Sean Paul, David Guetta - Mad Love ft. Becky G	_KBc4B5JFoQ 46 Sean Paul: Sean Paul, David Guetta - Mad Love (Lyric Video) ft. Becky G | 5Pk1vgW66FM 40 Satturn: Sean Paul, David Guetta - Mad Love ft. Becky G | aTd3vuXCKZg 38 Royal Audio: Mad Love - David Guetta, Sean Paul ft. Becky G (Audio)
David Guetta	Play Hard (feat. Ne-Yo & Akon)	5dbEhBKGOtY	high	search	95	242	David Guetta	David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)	cOlmylwEDdk 41 Pillow: Play Hard - David Guetta (Feat. Ne-Yo & Akon) (Lyrics) 🎵 | GCWvOJItDhQ 40 Top Songs: David Guetta feat. Ne-Yo, Akon - Play Hard | 2013 Top Songs | Lyrics | auCLfgne7DI 39 Alejandro Villabona: David Guetta - Play Hard (feat. Ne-Yo & Akon) [Audio]
David Guetta	Titanium (feat. Sia)	JRfuAukYTKg	high	search	95	246	David Guetta	David Guetta - Titanium ft. Sia (Official Video)	Rohq0D72X3Q 68 David Guetta & Sia: David Guetta - Titanium (feat. Sia) [Official Audio] | gRw_6NTbPSo 53 David Guetta: Titanium LIVE at Ultra’s 25th Anniversary – David Guetta, Sia & Afrojack reunite on Stage!  | Xn_kp8OZtc8 41 Sunset Sounds: David Guetta - Titanium (feat. Sia) | Lyrics
David Guetta	Turn Me On (feat. Nicki Minaj)	YVw7eJ0vGfM	high	search	94	211	David Guetta	David Guetta - Turn Me On ft. Nicki Minaj (Official Video)	WLTI2rWAlV4 87 David Guetta: David Guetta - Turn Me On ft. Nicki Minaj (Lyric Video) | wevSzB-0UDg 75 David Guetta: Turn Me On (Extended) | qNyq9rI9XCE 46 Bad Boy Edd: David Guetta - Turn Me On (feat. Nicki Minaj) [Official Music Video]
David Guetta	Walked Away	lRikivCSR0I	high	search	86	164	David Guetta	David Guetta & Hypaton - Walked Away (Lyric Video)	AiIdoy0XmO0 76 David Guetta: Walked Away (Extended) | 2QjBHOVTaow 64 David Guetta and Hypaton: David Guetta, Hypaton - Walked Away (Visualizer) | SBz87t9u55s 55 David Guetta: David Guetta & Hypaton - Walked Away (Live Performance @ Tomorrowland 2025)
David Guetta	When We Were Young (The Logical Song) (feat. Kim Petras)	YBGtzfK5Bak	high	search	95	165	David Guetta	David Guetta & Kim Petras - When We Were Young (The Logical Song) [Official Video]	6dIKj79x1Ao 85 David Guetta: David Guetta & Kim Petras - When We Were Young (The Logical Song) [Lyric Video] | Rb10kmQCHAs 49 David Guetta: David Guetta & Kim Petras - When We Were Young (The Logical Song) [Seth Hills remix] | CyQ2yBTJs3Y 48 David Guetta: David Guetta & Kim Petras - When We Were Young (The Logical Song) [Bennett remix]
David Guetta	Without You (feat. Usher)	jUe8uoKdHao	high	search	95	210	David Guetta	David Guetta - Without You ft. Usher (Official Video)	doWIkO1GGVo 83 David Guetta: David Guetta - Without You ft. Usher (Lyric video) | v_OxR1WGT38 76 David Guetta: Without You (feat. Usher) (Radio Edit) | NgugssSF48w 75 David Guetta: Without You (feat. Usher) (Extended)
DayDreamers	Colourblind	ObOZx9DCzgI	high	search	87	165	daydreamers	daydreamers - Colourblind (Visualiser)	Di9ffAQDSXE 44 Mr.Radio: daydreamers - Colourblind (Lyrics) | Vk0ilvDnRBQ 41 Rock Paradise: daydreamers - Colourblind (Lyrics) | Lz_BPxAGsKU 38 Lyrics4U: Colourblind (Lyrics) - daydreamers
Dayglow	Can I Call You Tonight?	hh1WeQxfCX0	high	search	95	300	Dayglow	Dayglow - Can I Call You Tonight? (Official Video)	n-IwmbARwBo 78 Dayglow: Can I Call You Tonight? | E4lf9ndesi4 45 Cassiopeia: Dayglow - Can I Call You Tonight? (Lyrics) | kEpON9AqdMY 44 Aurora Vibes: Dayglow - Can I Call You Tonight? (Lyrics)
Dayglow	Close To You	otPB54Wxf5c	high	search	95	196	Dayglow	Dayglow - Close to You (Official Video)	m1MVSDbZYoc 84 Dayglow: Dayglow - Close To You (Lyric Video) | 31udvDQ5I4Y 53 Dayglow: Dayglow - Close To You (Live From My Living Room) | 33zP7zQZ2N4 41 BIRP!: Dayglow - Close To You ♪
Dayglow	Every Little Thing I Say I Do	wFAXvCE3pUY	high	search	87	191	Dayglow	Dayglow - Every Little Thing I Say I Do	CjhytzmX-nc 86 Dayglow: Dayglow - Every Little Thing I Say I Do (Official Lyric Video) | CWykuNmIafg 54 Dayglow: Dayglow - Every Little Thing I Say I Do (Live From My Garage) | 4B6LuzOZcvE 45 David Dean Burkhart: Dayglow - Every Little Thing I Say I Do
Dayglow	Mindless Creatures	mNjJDLnnh0A	high	search	87	279	Dayglow	Dayglow - Mindless Creatures (Official Lyric Video)	nx80aUoYCJQ 56 Dayglow: Dayglow - Mindless Creatures (Live From My Garage) | Dnc9fHfTq-U 40 Janelle: Mindless Creatures by Dayglow lyrics (Sloan Struble) Original Song! | ipO7wCneTGc 30 st2bing: mindless creatures
Dayglow	Then It All Goes Away	LCdeGt7mQTg	high	search	95	203	Dayglow	Dayglow - Then It All Goes Away (Official Video)	"fSRmwEpqoBY 86 Dayglow: Dayglow - Then It All Goes Away (Lyric Video) | PsF4KoDD2_o 83 Dayglow: Dayglow - How I Made ""Then It All Goes Away"" | 4cGqjxULID0 45 Cassiopeia: Dayglow - Then It All Goes Away (Lyrics)"
Dazz Band	Let It Whip	TDMfH1rx7rk	high	search	88	245	Dazz Band - Topic	Let It Whip (Single Version)	NOiqT3G2-Go 52 Classic Motown: Dazz Band - Let It Whip (Official Audio) | POMhbImDQLo 48 Weedy Weed Smoker: Dazz Band - Let It Whip — (Official Video) | Gd3gl5gnMeA 42 RETROVISOR: Dazz Band ~ Let It Whip 1982
Dead or Alive	You Spin Me Round (Like A Record)	rc6vowZjWOs	high	search	77	200	deadoralivetv	You Spin Me Round (Like a Record)	bD2e6t7ERMo 75 deadoralivetv: You Spin Me Round (Like a Record) | oatHj0uAgMU 75 deadoralivetv: You Spin Me Round (Like a Record) (Rip It Up Version) | PGNiXGX2nLU 65 deadoralivetv: Dead Or Alive - You Spin Me Round (Like a Record) (Official Video)
Deadmau5	Science (Feat. Steve Appleton)	KfhkYEI-CKk	high	search	77	212	deadmau5	Science (Radio Edit)	_ih6kBeqcvk 72 deadmau5: deadmau5, Stevie Appleton - Science (feat. Stevie Appleton) [Official Lyric Visualizer] | bbMxtNt8jHw 71 deadmau5 and Stevie Appleton: Science (Piano Version) - deadmau5, Stevie Appleton [Official Music Video] | ZjF3qMovm8I 39 Colorave Records: deadmau5 - Science (feat. Stevie Appleton) [Radio Edit]
Dean Brody	Bring Down The House	r9_0u0porO8	high	search	87	244	Dean Brody	Dean Brody - Bring Down the House (Official)	Y6AdXyisJnI 86 Dean Brody: Dean Brody - Bring Down the House (Audio) | JWyzBKjGEGM 40 CanadianMusicians2: DEAN BRODY - BRING DOWN THE HOUSE LYRICS | 1VoFJIXSvuk 30 Cadance: BRING DOWN THE HOUSE
Dean Brody	Dose Of Country	RXzecRCENA4	high	search	87	240	Dean Brody	Dean Brody - Dose of Country	Z40KwsBlVNU 27 Dean Brody: Dean Brody - Right Round Here (Official Visualizer) | hbrYRWl2ek8 12 Dean Brody: Everything’s Better | 9OAZ0J6txHs 10 Dean Brody: Soggy Bottom Summer
Dean Martin	Silent Night	eut867oOmOs	high	search	87	166	Dean Martin	Dean Martin - Silent Night (Official Lyric Video)	KCiZybJzj8w 41 christmastime4u: Dean Martin - Silent Night | d62Wt3kQPiM 40 Mr Subtitled Videos: Dean Martin & Frank Sinatra - Silent Night | rqNvqnInE84 39 Guy Miller: SILENT NIGHT-PEACE ON EARTH - DEAN MARTIN
Death Cab for Cutie	Here to Forever	R7jZorZeWro	high	search	95	283	Death Cab for Cutie	Death Cab for Cutie - Here To Forever (Official Music Video)	rbjzZPk1p5E 52 Death Cab for Cutie: Death Cab for Cutie - Here to Forever (Acoustic) [Official Audio] | yo3eHwbDwDs 46 David Dean Burkhart: Death Cab for Cutie - Here To Forever | uc1R3kv6qTQ 38 BIRP!: Death Cab For Cutie - Here to Forever
Death Cab for Cutie	Riptides	YhruCF_beiA	low	search	72	198	Death Cab for Cutie and ANTI- Records	Death Cab for Cutie - Riptides (Official Music Video)	vu_zj0VI4Jg 45 Jimmy Kimmel Live: Death Cab for Cutie – Riptides | h3Jthe8uOkQ 41 Pop Station: Death Cab for Cutie - Riptides | ZpVPVIcTXbU 38 DJ SEU MUNIZ: DEATH CAB FOR CUTIE - Riptides 
DeBarge	Rhythm Of The Night	cAQSZhazYk8	high	search	95	233	DeBarge	DeBarge - Rhythm Of The Night (Official Music Video)	"N0k0FAlLlK0 78 DeBarge: Rhythm Of The Night | PNRhCZkQoYY 75 DeBarge: Rhythm Of The Night (From ""The Last Dragon"" Soundtrack) | rUNZ9eLd-vI 40 Vy718: DeBarge - Rhythm Of The Night"
Debbie Deb	Funky Little Beat	aK_25BCYxmM	high	search	89	296	Debbie Deb - Topic	Funky Little Beat	CCZg1N0dzHM 85 Debbie Deb - Topic: Funky Little Beat | cn4JdJzePjs 42 VJ ROBERTO PORTHINARY Official: CONNIE - FUNKY LITTLE BEAT - OFFICIAL VIDEO - HD (1985 ) | w0Dtw2fD_r0 33 CONNIE - Topic: Funky Little Beat
Debbie Deb	Lookout Weekend	4D93GPUH7Pg	high	search	89	375	Debbie Deb - Topic	Lookout Weekend	KSC-8mxfXKI 41 Albert Johnson (DeeJay Punanny Don): Debbie Deb - Lookout Weekend (1984) | 0fadAsmB7tg 40 Freestyle Video Vault: Debbie Deb - Lookout Weekend (2010) | zKAaOV0ODhU 39 Somethin' For The Radio: Debbie Deb - Look Out Weekend (Radio Version)
Debbie Deb	When I Hear Music	RNSuX4KoWWQ	high	search	88	426	Debbie Deb - Topic	When I Hear Music	"bLiQJFPejuE 85 Debbie Deb - Topic: When I Hear Music | uUQEmXcu6q8 42 MusicUnlimited101: When I Hear Music (Original 12"") - Debbie Deb | sMShdu3LtFY 40 Brian James: Debbie Deb - When I Hear Music (Freestyle Festival, Queen Mary Long Beach CA 4/26/15)"
Debbie Gibson	Only In My Dreams	2V-J7nYNjlI	high	search	78	237	Debbie Gibson	Only in My Dreams	4T1t5OFOYDU 55 RHINO: Debbie Gibson - Only in My Dreams (Official Music Video) | Q8b86TE3PUY 40 Power Ballad: Debbie Gibson - Only in My Dreams (VU Meter Visualizer) | qFqkkygtcIM 39 MusickLife: Debbie Gibson - Only In My Dreams HQ (Audio)
Debbie Gibson	Out Of The Blue	6Td1ir8Rxm0	high	search	78	237	Debbie Gibson	Out of the Blue	D80VtTDOk0g 55 RHINO: Debbie Gibson - Out of the Blue (Official Music Video) | 7FribHKQSIc 40 hirosh58: Debbie Gibson -Out Of The Blue | B0vmeDwO_KU 39 Clay Culver: Debbie Gibson - Out of the Blue (1987) HQ
Debbie Gibson	Shake Your Love	OvAB9CTltpQ	high	search	78	224	Debbie Gibson	Shake Your Love	D1XnwVIgeYQ 75 Debbie Gibson: Shake Your Love | jv1YwsbIxDw 55 RHINO: Debbie Gibson - Shake Your Love (Official Music Video) | i95BGtQ3eN4 40 Retro Musical: Debbie Gibson - Shake Your Love (Radio Version)
Deborah Cox	Absolutely Not	RpIxQoL-cMU	high	search	87	248	Deborah Cox	Deborah Cox - Absolutely Not (Chanel Club Extended Mix Edit - Audio)	JdwFYpfPIf4 78 Deborah Cox: Absolutely Not (Radio Edit) | 4NPvtw2c-ik 75 Deborah Cox: Absolutely Not (Radio Edit) | MJ7nlteURc0 40 Soulful Soundz 500: Absolutely Not - Deborah Cox
Declan McKenna	Beautiful Faces	B0CoBwKNhIo	high	search	95	223	Declan McKenna	Declan McKenna - Beautiful Faces (Official Video)	-Y5aYxt-trA 83 Declan McKenna: Declan McKenna - Beautiful Faces (Sunday Brunch) #stayhome | VZzP93E_srg 45 BBC Music: Declan McKenna - Beautiful Faces | Reading Festival 2023 | Mjy1HJUsJQ0 41 Emily’s Lyric Videos: Declan McKenna - Beautiful Faces (lyrics)
Declan McKenna	Champagne	HUQTtl4LUWE	high	search	95	335	Declan McKenna	Declan McKenna - Champagne [Official Music Video]	dhPF0xbifTQ 46 David Dean Burkhart: Declan McKenna - Champagne | VI3NaXZGSkI 10 TrumanRebekah: Declan McKenna - Champagne Live at Maida Vale (Audio) | 8aVgNiapezU 9 CC: Declan McKenna - Champagne - Live 2024
Deee-Lite	Groove Is In The Heart	etviGf1uWlg	high	search	95	291	Deee-Lite	Deee-Lite - Groove Is In The Heart (Official Video)	6f7__B8UeOk 76 Deee-Lite: Groove Is in the Heart | n5a21NGXVdw 43 Tom Key: DEEE-LITE -RARE-Groove is in the Heart-Arsenio (1990) 4K HD | hIpT8H40Apo 40 Lagu Pre Studio: Deee-Lite-Groove Is in the Heart (Audio)
